t_s,mem_util_pct,gpu_util_pct,phase
4.991514505003579,30,26,util_25
5.012176019998151,30,26,util_25
5.032870834998903,30,26,util_25
5.053637450007955,30,26,util_25
5.075215566001134,30,26,util_25
5.097007981996285,30,26,util_25
5.117761397006689,30,26,util_25
5.138552111995523,30,25,util_25
5.159427927996148,30,25,util_25
5.180249743003515,30,25,util_25
5.2010075580037665,30,25,util_25
5.222866673997487,30,25,util_25
5.244873989999178,30,25,util_25
5.266543906007428,30,25,util_25
5.288101522004581,30,25,util_25
5.30918533699878,30,25,util_25
5.329999352004961,30,26,util_25
5.351600467998651,30,26,util_25
5.372929784003645,30,26,util_25
5.393918499001302,30,26,util_25
5.414676414002315,30,26,util_25
5.435390030004783,30,26,util_25
5.456162244998268,30,26,util_25
5.476928260002751,30,26,util_25
5.497760675003519,30,26,util_25
5.518476690995158,30,26,util_25
5.53932710600202,30,26,util_25
5.560183820998645,30,26,util_25
5.580996935997973,30,26,util_25
5.602134351996938,30,26,util_25
5.623112266999669,30,26,util_25
5.644063982996158,30,26,util_25
5.664951797996764,30,26,util_25
5.685668413003441,30,26,util_25
5.706564627995249,30,26,util_25
5.727360844000941,30,27,util_25
5.748128859006101,30,27,util_25
5.768876273999922,30,27,util_25
5.789623788994504,30,27,util_25
5.811157304997323,30,27,util_25
5.832027120006387,30,27,util_25
5.85272943500604,30,27,util_25
5.8735527509998064,30,27,util_25
5.89435596599651,30,27,util_25
5.915091781003866,30,27,util_25
5.936797197005944,30,29,util_25
5.95856311400712,30,29,util_25
5.979364129001624,30,29,util_25
6.0000623450032435,30,29,util_25
6.020843060003244,30,29,util_25
6.0421066760027315,30,29,util_25
6.063433792005526,30,29,util_25
6.084805507998681,30,29,util_25
6.105699022999033,30,29,util_25
6.131262341994443,42,38,util_25
6.1520899580064,42,38,util_25
6.172946873004548,42,38,util_25
6.19460068999615,42,38,util_25
6.215695405000588,42,38,util_25
6.236619021001388,42,38,util_25
6.257493736004108,42,38,util_25
6.278319552002358,42,38,util_25
6.299272767995717,42,38,util_25
6.320122682998772,42,38,util_25
6.340773199000978,56,50,util_25
6.3619525139947655,56,50,util_25
6.383148930006428,56,50,util_25
6.405049845998292,56,50,util_25
6.427059363006265,56,50,util_25
6.448763078995398,56,50,util_25
6.469678994995775,56,50,util_25
6.490591509995284,56,50,util_25
6.511422626004787,56,50,util_25
6.532122240998433,31,28,util_25
6.552905856995494,31,28,util_25
6.573812072005239,31,28,util_25
6.594526688000769,31,28,util_25
6.615255903001525,31,28,util_25
6.637880120004411,31,28,util_25
6.659665136001422,31,28,util_25
6.680498151996289,31,28,util_25
6.701626067006146,31,28,util_25
6.725901386002079,28,24,util_25
6.746725801000139,28,24,util_25
6.767485417003627,28,24,util_25
6.789383433002513,28,24,util_25
6.810257648001425,28,24,util_25
6.831144864001544,28,24,util_25
6.851950480006053,28,24,util_25
6.87280949500564,28,24,util_25
6.893643011004315,28,24,util_25
6.914486726003815,28,24,util_25
6.935221442006878,30,26,util_25
6.956036058007157,30,26,util_25
6.976823174001765,30,26,util_25
6.997463488994981,30,26,util_25
7.018225905005238,30,26,util_25
7.038978620999842,30,26,util_25
7.05982353699801,30,26,util_25
7.08065975199861,30,26,util_25
7.101824568002485,30,26,util_25
7.125443286000518,30,26,util_25
7.147241102997214,30,26,util_25
7.16888191900216,30,26,util_25
7.190699336002581,30,26,util_25
7.212478151996038,30,26,util_25
7.233921569000813,30,26,util_25
7.254769084000145,30,26,util_25
7.275572800004738,30,26,util_25
7.2963132160075475,30,26,util_25
7.317731032002484,30,26,util_25
7.338408348005032,30,25,util_25
7.359153962999699,30,25,util_25
7.379984779006918,30,25,util_25
7.400732695008628,30,25,util_25
7.421783110999968,30,25,util_25
7.442960927000968,30,25,util_25
7.464041943007032,30,25,util_25
7.4858143589954125,30,25,util_25
7.507557175995316,30,25,util_25
7.529246692007291,30,27,util_25
7.550837008995586,30,27,util_25
7.571720724998158,30,27,util_25
7.592528640001547,30,27,util_25
7.613236356002744,30,27,util_25
7.634657472008257,30,27,util_25
7.65626238900586,30,27,util_25
7.676909504007199,30,27,util_25
7.697635420001461,30,27,util_25
7.718473436005297,30,27,util_25
7.739120751997689,30,26,util_25
7.759812667005463,30,26,util_25
7.780448382996838,30,26,util_25
7.801475098996889,30,26,util_25
7.822568814997794,30,26,util_25
7.843587830997421,30,26,util_25
7.864714046998415,30,26,util_25
7.8854840630083345,30,26,util_25
7.906333877996076,30,26,util_25
7.9271413940005,30,26,util_25
7.948005010999623,30,26,util_25
7.969687126998906,30,26,util_25
7.9912621440016665,30,26,util_25
8.01188946000184,30,26,util_25
8.032534776008106,30,26,util_25
8.053239692002535,30,26,util_25
8.073999508007546,30,26,util_25
8.094722124005784,30,26,util_25
8.115542440005811,30,26,util_25
8.136287055996945,30,25,util_25
8.157134972003405,30,25,util_25
8.17789298799471,30,25,util_25
8.198762304004049,30,25,util_25
8.219608020008309,30,25,util_25
8.240437336004106,30,25,util_25
8.261595652002143,30,25,util_25
8.28282276900427,30,25,util_25
8.304007885002648,30,25,util_25
8.33109890599735,53,45,util_25
8.3518564219994,53,45,util_25
8.372696438003913,53,45,util_25
8.393505754007492,53,45,util_25
8.41429956999491,53,45,util_25
8.435075086003053,53,45,util_25
8.455925501999445,53,45,util_25
8.476659817999462,53,45,util_25
8.497483234008541,53,45,util_25
8.518390750003164,53,45,util_25
8.53911986600724,31,28,util_25
8.559865981995245,31,28,util_25
8.58089439800824,31,28,util_25
8.6021967150009,31,28,util_25
8.623044930995093,31,28,util_25
8.644820447996608,31,28,util_25
8.66572996400646,31,28,util_25
8.686509680002928,31,28,util_25
8.707344996000757,31,28,util_25
8.728100912005175,29,24,util_25
8.74888262800232,29,24,util_25
8.770254743998521,29,24,util_25
8.791051760999835,29,24,util_25
8.811821577008232,29,24,util_25
8.83259009300673,29,24,util_25
8.85336180900049,29,24,util_25
8.874198125005933,29,24,util_25
8.894996140996227,29,24,util_25
8.915682556995307,29,24,util_25
8.9364276730048,29,25,util_25
8.957128388996352,29,25,util_25
8.97795890600537,29,25,util_25
8.99862092200783,29,25,util_25
9.01931093800522,29,25,util_25
9.040063153996016,29,25,util_25
9.061043770998367,29,25,util_25
9.082267987003434,29,25,util_25
9.10327280400088,29,25,util_25
9.124906120996457,30,26,util_25
9.145714537007734,30,26,util_25
9.16652515300666,30,26,util_25
9.187349269996048,30,26,util_25
9.20810258599522,30,26,util_25
9.229656302995863,30,26,util_25
9.250953520007897,30,26,util_25
9.271706436004024,30,26,util_25
9.292439651995664,30,26,util_25
9.31321316800313,30,26,util_25
9.334020484995563,30,26,util_25
9.355506602005335,30,26,util_25
9.376637117995415,30,26,util_25
9.397601035001571,30,26,util_25
9.418530751005164,30,26,util_25
9.439413166997838,30,26,util_25
9.460262484004488,30,26,util_25
9.481564100002288,30,26,util_25
9.50271231700026,30,26,util_25
9.524687134005944,30,26,util_25
9.545501650005463,30,26,util_25
9.567244767997181,30,26,util_25
9.588146384005086,30,26,util_25
9.609018700008164,30,26,util_25
9.629875016995356,30,26,util_25
9.650700932994368,30,26,util_25
9.671548648999305,30,26,util_25
9.692399466002826,30,26,util_25
9.713179778002086,30,26,util_25
9.73392469000828,30,26,util_25
9.754669902002206,30,26,util_25
9.775315713995951,30,26,util_25
9.795978326001205,30,26,util_25
9.816777337997337,30,26,util_25
9.83737844999996,30,26,util_25
9.8581845620065,30,26,util_25
9.878934374006349,30,26,util_25
9.899686885997653,30,26,util_25
9.920732098995359,30,26,util_25
9.941927410996868,30,26,util_25
9.963069624005584,30,26,util_25
9.984549536005943,30,26,util_25
10.006163048994495,30,26,util_25
10.026877160998993,30,26,gap
10.04758967399539,30,26,gap
10.068288986003608,30,26,gap
10.089050898008281,30,26,gap
10.109745609996025,30,26,gap
10.13063432299532,12,12,gap
10.151442135000252,12,12,gap
10.172211547003826,12,12,gap
10.19303055999626,12,12,gap
10.213728771996102,12,12,gap
10.234473384000012,12,12,gap
10.255212396994466,12,12,gap
10.2766815089999,12,12,gap
10.297513822006295,12,12,gap
10.318519234002451,12,12,gap
10.339393247006228,0,1,gap
10.360411058994941,0,1,gap
10.381473171000835,0,1,gap
10.40266518399585,0,1,gap
10.423649496005964,0,1,gap
10.444508909000433,0,1,gap
10.465610721003031,0,1,gap
10.486509034002665,0,1,gap
10.507343546007178,0,1,gap
10.530762359994696,5,7,util_50
10.551506372008589,5,7,util_50
10.572268183997949,5,7,util_50
10.593194297005539,5,7,util_50
10.614143608996528,5,7,util_50
10.635563721996732,5,7,util_50
10.656986134999897,5,7,util_50
10.677870047002216,5,7,util_50
10.698691059005796,5,7,util_50
10.719521872000769,5,7,util_50
10.740672583997366,98,83,util_50
10.76214149700536,98,83,util_50
10.783296709007118,98,83,util_50
10.804678821994457,98,83,util_50
10.825609635008732,98,83,util_50
10.846588147003786,98,83,util_50
10.867599659002735,98,83,util_50
10.888328072003787,98,83,util_50
10.909633984003449,98,83,util_50
10.93065139700775,56,48,util_50
10.951555709994864,56,48,util_50
10.97230012199725,56,48,util_50
10.993059935004567,56,48,util_50
11.01508264799486,56,48,util_50
11.035774960997514,56,48,util_50
11.056446773000062,56,48,util_50
11.077158686006442,56,48,util_50
11.09788699800265,56,48,util_50
11.118660911000916,56,48,util_50
11.139396123006009,52,47,util_50
11.160440135994577,52,47,util_50
11.182225049007684,52,47,util_50
11.203289861994563,52,47,util_50
11.224017875007121,52,47,util_50
11.244885687003261,52,47,util_50
11.265679699994507,52,47,util_50
11.286496112006716,52,47,util_50
11.307437925002887,52,47,util_50
11.342054046006524,51,45,util_50
11.363158659005421,51,45,util_50
11.384394271997735,51,45,util_50
11.405600683996454,51,45,util_50
11.42647689700243,51,45,util_50
11.44732001000375,51,45,util_50
11.468566023002495,51,45,util_50
11.489297335006995,51,45,util_50
11.510111048002727,51,45,util_50
11.530868560003,51,44,util_50
11.551641373007442,51,44,util_50
11.572535686005722,51,44,util_50
11.593295198006672,51,44,util_50
11.614446410996607,51,44,util_50
11.635242322998238,51,44,util_50
11.65592773600656,51,44,util_50
11.676573347998783,51,44,util_50
11.697306361005758,51,44,util_50
11.718144974001916,51,44,util_50
11.738889586005826,52,44,util_50
11.759758498999872,52,44,util_50
11.780795412007137,52,44,util_50
11.801695724003366,52,44,util_50
11.822602436994202,52,44,util_50
11.843419348995667,52,44,util_50
11.864104362000944,52,44,util_50
11.885170274996199,52,44,util_50
11.905973087006714,52,44,util_50
11.927530201006448,52,43,util_50
11.9489622139954,52,43,util_50
11.969631426996784,52,43,util_50
11.990354738998576,52,43,util_50
12.01114325200615,52,43,util_50
12.031807264997042,52,43,util_50
12.052501377998851,52,43,util_50
12.073206490997109,52,43,util_50
12.093934503005585,52,43,util_50
12.114728915999876,52,43,util_50
12.13545372900262,52,45,util_50
12.156257142007235,52,45,util_50
12.177015355002368,52,45,util_50
12.197783968003932,52,45,util_50
12.218412479996914,52,45,util_50
12.240029994005454,52,45,util_50
12.261538307007868,52,45,util_50
12.282381220007665,52,45,util_50
12.303246933006449,52,45,util_50
12.323942946008174,52,43,util_50
12.344764658002532,52,43,util_50
12.365828071007854,52,43,util_50
12.387202184996568,52,43,util_50
12.40806029799569,52,43,util_50
12.428894609998679,52,43,util_50
12.449693622998893,52,43,util_50
12.47052473599615,52,43,util_50
12.491370449002716,52,43,util_50
12.51225476199761,52,43,util_50
12.534052275004797,52,44,util_50
12.554890087994863,52,44,util_50
12.576641402003588,52,44,util_50
12.597836615008418,52,44,util_50
12.618723827996291,52,44,util_50
12.639752540999325,52,44,util_50
12.66091475400026,52,44,util_50
12.681848766995245,52,44,util_50
12.702941480005393,52,44,util_50
12.723897992997081,52,46,util_50
12.744780206005089,52,46,util_50
12.765724618002423,52,46,util_50
12.786582230997737,52,46,util_50
12.807428643995081,52,46,util_50
12.828129557005013,52,46,util_50
12.849010070000077,52,46,util_50
12.869860082995729,52,46,util_50
12.890541095999652,52,46,util_50
12.911390609006048,52,46,util_50
12.933144321999862,51,44,util_50
12.954589836008381,51,44,util_50
12.975816249003401,51,44,util_50
12.99685576200136,51,44,util_50
13.017856475998997,51,44,util_50
13.038732589004212,51,44,util_50
13.059838301996933,51,44,util_50
13.081024715997046,51,44,util_50
13.102059929005918,51,44,util_50
13.123757442008355,51,42,util_50
13.144523356007994,51,42,util_50
13.1651861690043,51,42,util_50
13.1860396819975,51,42,util_50
13.206857095006853,51,42,util_50
13.22765620800783,51,42,util_50
13.249010721003287,51,42,util_50
13.270011234999401,51,42,util_50
13.291099648005911,51,42,util_50
13.31197836100182,51,42,util_50
13.332762074001948,51,44,util_50
13.353578187001403,51,44,util_50
13.374222700003884,51,44,util_50
13.394912112999009,51,44,util_50
13.415607527000248,51,44,util_50
13.436279440007638,51,44,util_50
13.45701305300463,51,44,util_50
13.477885365995462,51,44,util_50
13.499373679005657,51,44,util_50
13.524333994995686,51,44,util_50
13.545187408002676,51,44,util_50
13.566268620998017,51,44,util_50
13.58710743499978,51,44,util_50
13.607904948003124,51,44,util_50
13.62874866099446,51,44,util_50
13.650022474001162,51,44,util_50
13.67086398700485,51,44,util_50
13.691759601002559,51,44,util_50
13.712494913997944,51,44,util_50
13.733776127002784,51,43,util_50
13.75450933999673,51,43,util_50
13.77529845299432,51,43,util_50
13.797049867003807,51,43,util_50
13.818573980999645,51,43,util_50
13.839600894003524,51,43,util_50
13.860639207006898,51,43,util_50
13.881580620000022,51,43,util_50
13.902566133998334,51,43,util_50
13.923470647001523,52,44,util_50
13.944258260002243,52,44,util_50
13.965016273999936,52,44,util_50
13.985773987005814,52,44,util_50
14.006622600005358,52,44,util_50
14.027382514002966,52,44,util_50
14.048031426995294,52,44,util_50
14.068707140002516,52,44,util_50
14.089460753995809,52,44,util_50
14.110261466994416,52,44,util_50
14.131038480001735,52,44,util_50
14.151848794004763,52,44,util_50
14.172567707006237,52,44,util_50
14.193302521001897,52,44,util_50
14.214030634000665,52,44,util_50
14.23470064700814,52,44,util_50
14.255423959999462,52,44,util_50
14.276156274005189,52,44,util_50
14.29695358700701,52,44,util_50
14.3178248010081,52,44,util_50
14.338819313998101,52,45,util_50
14.359824828003184,52,45,util_50
14.38100044100429,52,45,util_50
14.40200735500548,52,45,util_50
14.422818168008234,52,45,util_50
14.443568180999137,52,45,util_50
14.464433394998196,52,45,util_50
14.485210608007037,52,45,util_50
14.506054222001694,52,45,util_50
14.526749835000373,52,43,util_50
14.547552147996612,52,43,util_50
14.568263462002506,52,43,util_50
14.589160375006031,52,43,util_50
14.610777788999258,52,43,util_50
14.632335303002037,52,43,util_50
14.653624316997593,52,43,util_50
14.674470330006443,52,43,util_50
14.695253443002002,52,43,util_50
14.716094657007488,52,43,util_50
14.736910270003136,52,44,util_50
14.757730783996521,52,44,util_50
14.778631496999878,52,44,util_50
14.800255310998182,52,44,util_50
14.82142202500836,52,44,util_50
14.84234673800529,52,44,util_50
14.863112250997801,52,44,util_50
14.88384026499989,52,44,util_50
14.904655777994776,52,44,util_50
14.925441191997379,52,45,util_50
14.946320404997095,52,45,util_50
14.967647819008562,52,45,util_50
14.988487633003388,52,45,util_50
15.009308046996011,52,45,util_50
15.030098260001978,52,45,util_50
15.05075627399492,52,45,util_50
15.071513887000037,52,45,util_50
15.09231350099435,52,45,util_50
15.11325351499545,52,45,util_50
15.133954728007666,51,44,util_50
15.154758642005618,51,44,util_50
15.175550656000269,51,44,util_50
15.197271369994269,51,44,util_50
15.218736484006513,51,44,util_50
15.240434798004571,51,44,util_50
15.261919012002181,51,44,util_50
15.28287982600159,51,44,util_50
15.303749340004288,51,44,util_50
15.324574753001798,51,42,util_50
15.345321366999997,51,42,util_50
15.366691080998862,51,42,util_50
15.387531294996734,51,42,util_50
15.408440308005083,51,42,util_50
15.429242122001597,51,42,util_50
15.449955036005122,51,42,util_50
15.470786849007709,51,42,util_50
15.491701663006097,51,42,util_50
15.512556677000248,51,42,util_50
15.533388890005881,51,44,util_50
15.55503600499651,51,44,util_50
15.575869918000535,51,44,util_50
15.597503131997655,51,44,util_50
15.618984347005608,51,44,util_50
15.640474961008294,51,44,util_50
15.661539574008202,51,44,util_50
15.683213088996126,51,44,util_50
15.704030602006242,51,44,util_50
15.72480011600419,51,43,util_50
15.745640130000538,51,43,util_50
15.766815743001644,51,43,util_50
15.787599856994348,51,43,util_50
15.808526271008304,51,43,util_50
15.829285984000308,51,43,util_50
15.850201998007833,51,43,util_50
15.871099112002412,51,43,util_50
15.891883824995602,51,43,util_50
15.91285643899755,51,43,util_50
15.933549552995828,51,45,util_50
15.954252067007474,51,45,util_50
15.9749755810044,51,45,util_50
15.995903194998391,51,45,util_50
16.01776960999996,51,45,util_50
16.03935602400452,51,45,util_50
16.060448538002674,51,45,util_50
16.081430752004962,51,45,util_50
16.102337265998358,51,45,util_50
16.12302548000298,52,46,util_50
16.143817593998392,52,46,util_50
16.16460190800717,52,46,util_50
16.18592142200214,52,46,util_50
16.207756536998204,52,46,util_50
16.229186551005114,52,46,util_50
16.250428365005064,52,46,util_50
16.271256078995066,52,46,util_50
16.29204229300376,52,46,util_50
16.313052407000214,52,46,util_50
16.333767920994433,52,46,util_50
16.354559034996782,52,46,util_50
16.375396149000153,52,46,util_50
16.396285063005053,52,46,util_50
16.417129376000958,52,46,util_50
16.437911490007536,52,46,util_50
16.458958104005433,52,46,util_50
16.48014641899499,52,46,util_50
16.501164033004898,52,46,util_50
16.522596347000217,52,46,util_50
16.54344566099462,52,46,util_50
16.564129574995604,52,46,util_50
16.584894689003704,52,46,util_50
16.60569140300504,52,46,util_50
16.626578915995196,52,46,util_50
16.647345429999405,52,46,util_50
16.668869344997802,52,46,util_50
16.689652458997443,52,46,util_50
16.710457573004533,52,46,util_50
16.73119898600271,52,44,util_50
16.752069299996947,52,44,util_50
16.772886014005053,52,44,util_50
16.793821928004036,52,44,util_50
16.814598842000123,52,44,util_50
16.836136957004783,52,44,util_50
16.85749207099434,52,44,util_50
16.878711885001394,52,44,util_50
16.90033149899682,52,44,util_50
16.922570114998962,52,44,util_50
16.943523929003277,52,44,util_50
16.9643337430025,52,44,util_50
16.9852385569975,52,44,util_50
17.006034171005012,52,44,util_50
17.026811186005943,52,44,util_50
17.04757530000643,52,44,util_50
17.068315213997266,52,44,util_50
17.089008327995543,52,44,util_50
17.10984664200805,52,44,util_50
17.13058295600058,52,45,util_50
17.15127176999522,52,45,util_50
17.17205918500258,52,45,util_50
17.192814299007296,52,45,util_50
17.213575212997966,52,45,util_50
17.23432342700835,52,45,util_50
17.255086240998935,52,45,util_50
17.275817454996286,52,45,util_50
17.296577269007685,52,45,util_50
17.317255183006637,52,45,util_50
17.33833189800498,51,42,util_50
17.359554012000444,51,42,util_50
17.381891227007145,51,42,util_50
17.403306641994277,51,42,util_50
17.424194556006114,51,42,util_50
17.445062169994344,51,42,util_50
17.466136385002756,51,42,util_50
17.486990299003082,51,42,util_50
17.507785313006025,51,42,util_50
17.52893562799727,51,44,util_50
17.54966654200689,51,44,util_50
17.57053275599901,51,44,util_50
17.591279069994926,51,44,util_50
17.612410984002054,51,44,util_50
17.633179298994946,51,44,util_50
17.65385641300236,51,44,util_50
17.674620727004367,51,44,util_50
17.695288240996888,51,44,util_50
17.716117351999856,51,44,util_50
17.737492461004877,51,44,util_50
17.75867427000776,51,44,util_50
17.77995167899644,51,44,util_50
17.801123088007444,51,44,util_50
17.822209196994663,51,44,util_50
17.843025406007655,51,44,util_50
17.86387561399897,51,44,util_50
17.884652723005274,51,44,util_50
17.90546113200253,51,44,util_50
17.926247441006126,51,43,util_50
17.947020649997285,51,43,util_50
17.967706559007638,51,43,util_50
17.98838136800623,51,43,util_50
18.009025877006934,51,43,util_50
18.029771186003927,51,43,util_50
18.050648094998905,51,43,util_50
18.07134170399513,51,43,util_50
18.091967012995156,51,43,util_50
18.11272422199545,51,43,util_50
18.133489831001498,52,43,util_50
18.1542431400012,52,43,util_50
18.175579449001816,52,43,util_50
18.196709858006216,52,43,util_50
18.217521466998733,52,43,util_50
18.238619376003044,52,43,util_50
18.259811185998842,52,43,util_50
18.280842695006868,52,43,util_50
18.301664104001247,52,43,util_50
18.32237451299443,52,44,util_50
18.34324492199812,52,44,util_50
18.363912931003142,52,44,util_50
18.384661839998444,52,44,util_50
18.405487848998746,52,44,util_50
18.42627695799456,52,44,util_50
18.447111967005185,52,44,util_50
18.46791087600286,52,44,util_50
18.48872608500824,52,44,util_50
18.50956039399898,52,44,util_50
18.53033200300706,52,44,util_50
18.551188012002967,52,44,util_50
18.57195182099531,52,44,util_50
18.592663830000674,52,44,util_50
18.61341213900596,52,44,util_50
18.634314947994426,52,44,util_50
18.655185256997356,52,44,util_50
18.67602006600646,52,44,util_50
18.696745574998204,52,44,util_50
18.717672184007824,52,44,util_50
18.73873799300054,52,44,util_50
18.75991580200207,52,44,util_50
18.780874011004926,52,44,util_50
18.801719719995162,52,44,util_50
18.822522928996477,52,44,util_50
18.84335753900814,52,44,util_50
18.864147647997015,52,44,util_50
18.88503315699927,52,44,util_50
18.905875765995006,52,44,util_50
18.92665657500038,52,43,util_50
18.947606483998243,52,43,util_50
18.968424794002203,52,43,util_50
18.990140302994405,52,43,util_50
19.011650112995994,52,43,util_50
19.032442722003907,52,43,util_50
19.05331243100227,52,43,util_50
19.074058441008674,52,43,util_50
19.09484555000381,52,43,util_50
19.115786858994397,52,43,util_50
19.136488468997413,52,44,util_50
19.157509878001292,52,44,util_50
19.178999487994588,52,44,util_50
19.200203097003396,52,44,util_50
19.221326906001195,52,44,util_50
19.24226111600001,52,44,util_50
19.26305672500166,52,44,util_50
19.28382103399781,52,44,util_50
19.304607843994745,52,44,util_50
19.325446353002917,52,44,util_50
19.34678516200802,52,44,util_50
19.367796071994235,52,44,util_50
19.38864438100427,52,44,util_50
19.409517489999416,52,44,util_50
19.430322800006252,52,44,util_50
19.451229808997596,52,44,util_50
19.47217081800045,52,44,util_50
19.49290842699702,52,44,util_50
19.513664037003764,52,44,util_50
19.535277346003568,51,43,util_50
19.556168955998146,51,43,util_50
19.57720186500228,51,43,util_50
19.59820627400768,51,43,util_50
19.619962583994493,51,43,util_50
19.641426493995823,51,43,util_50
19.66249960300047,51,43,util_50
19.683458312007133,51,43,util_50
19.704381921997992,51,43,util_50
19.725153930994566,51,44,util_50
19.74597174000519,51,44,util_50
19.766610150007182,51,44,util_50
19.78750265900453,51,44,util_50
19.8083173680061,51,44,util_50
19.8291239770042,51,44,util_50
19.850004287000047,51,44,util_50
19.870848396007204,51,44,util_50
19.89163850499608,51,44,util_50
19.912260815006448,51,44,util_50
19.93296972400276,51,44,util_50
19.953701634003664,51,44,util_50
19.974486043007346,51,44,util_50
19.995331152997096,51,44,util_50
20.016083562004496,51,44,util_50
20.03683687200828,51,44,util_50
20.05786818100023,51,44,util_50
20.07908359100111,51,44,util_50
20.100140901005943,51,44,util_50
20.122466311004246,51,44,util_50
20.14332412100339,51,44,util_50
20.164294429996517,51,44,util_50
20.18504543999734,51,44,util_50
20.20585584899527,51,44,util_50
20.226587658995413,51,44,util_50
20.24741686800553,51,44,util_50
20.26826937800797,51,44,util_50
20.289174186997116,51,44,util_50
20.309953097006655,51,44,util_50
20.33060750599543,51,42,util_50
20.35133741599566,51,42,util_50
20.372117924998747,51,42,util_50
20.39292303500406,51,42,util_50
20.413753845001338,51,42,util_50
20.434560353998677,51,42,util_50
20.455392664007377,51,42,util_50
20.4769851739984,51,42,util_50
20.49815568300255,51,42,util_50
20.521348194000893,52,44,gap
20.543022704005125,52,44,gap
20.56496661399433,52,44,gap
20.586592524006846,52,44,gap
20.60744323300605,52,44,gap
20.628285042999778,52,44,gap
20.649164151996956,52,44,gap
20.66999666200718,52,44,gap
20.690795472008176,52,44,gap
20.71261028200388,52,44,gap
20.73422719100199,0,2,gap
20.755822000995977,0,2,gap
20.776724110997748,0,2,gap
20.798857221001526,0,2,gap
20.820718931005104,0,2,gap
20.841797740999027,0,2,gap
20.86260585000855,0,2,gap
20.883452060006675,0,2,gap
20.904347670002608,0,2,gap
20.925310578997596,0,2,gap
20.946991289994912,0,2,gap
20.967846198996995,0,2,gap
20.98873910900147,0,2,gap
21.0097545190074,0,2,gap
21.03063792899775,0,2,util_75
21.051467639001203,0,2,util_75
21.072307349008042,0,2,util_75
21.09315155800141,0,2,util_75
21.113853168004425,0,2,util_75
21.134618978001527,41,36,util_75
21.155438187997788,41,36,util_75
21.17620029799582,41,36,util_75
21.19726920699759,41,36,util_75
21.218511717001093,41,36,util_75
21.240132628008723,41,36,util_75
21.261209238000447,41,36,util_75
21.282513048005057,41,36,util_75
21.303409157000715,41,36,util_75
21.32473406700592,82,70,util_75
21.346236177996616,82,70,util_75
21.36701178700605,82,70,util_75
21.387760997007717,82,70,util_75
21.408578407004825,82,70,util_75
21.429307016995153,82,70,util_75
21.450161827000557,82,70,util_75
21.47099323599832,82,70,util_75
21.491774146008538,82,70,util_75
21.512593955994816,82,70,util_75
21.533638766006334,81,68,util_75
21.55474447600136,81,68,util_75
21.575618785995175,81,68,util_75
21.5966649960028,81,68,util_75
21.618100406005397,81,68,util_75
21.639522016004776,81,68,util_75
21.660789525994915,81,68,util_75
21.681593935994897,81,68,util_75
21.70258074499725,81,68,util_75
21.726367056995514,81,68,util_75
21.74758086699876,81,68,util_75
21.768387875999906,81,68,util_75
21.789554586008308,81,68,util_75
21.810396396002034,81,68,util_75
21.83118990600633,81,68,util_75
21.852533715995378,81,68,util_75
21.87374272600573,81,68,util_75
21.89456703599717,81,68,util_75
21.915373145995545,81,68,util_75
21.936525755998446,81,68,util_75
21.957919066000613,81,68,util_75
21.97898377700767,81,68,util_75
22.000133287001518,81,68,util_75
22.020886797006824,81,68,util_75
22.041747606999706,81,68,util_75
22.06246821700188,81,68,util_75
22.083215026999824,81,68,util_75
22.10399963699456,81,68,util_75
22.125110346998554,81,67,util_75
22.145750857001985,81,67,util_75
22.16642066699569,81,67,util_75
22.187218477003626,81,67,util_75
22.20789778699691,81,67,util_75
22.228753696996137,81,67,util_75
22.250171407999005,81,67,util_75
22.2715993180027,81,67,util_75
22.292986328000552,81,67,util_75
22.3149272390001,81,67,util_75
22.33652464899933,81,69,util_75
22.357877560003544,81,69,util_75
22.379025670001283,81,69,util_75
22.40015878000122,81,69,util_75
22.42089788999874,81,69,util_75
22.441929900000105,81,69,util_75
22.462858710001456,81,69,util_75
22.483888121001655,81,69,util_75
22.504768630999024,81,69,util_75
22.525596741004847,81,67,util_75
22.54638725100085,81,67,util_75
22.567153461001,81,67,util_75
22.588238270996953,81,67,util_75
